,ITN,Partners,Partners ITN
1121,7728351254,"['Anna', 'C9-Arena', 'Colina Home Resort', 'VZ studio', '8d250435043d', 'Alfa-Bank', 'Tinkoff', 'TwinsDNS', 'Dannys', 'Roskomnadzor', 'Dvigatel']","['2511102969', '7702735464', '7728168971', '7710140679', '7705846236', '7731644035']"
1122,7806359510,"['Real Swiss', '\\u0410\\u043b\\u044c\\u043f\\u0438\\u0442\\u0430\\u043b\\u0435\\u0440']",[]
1123,5318006691,['Teplosfera'],['4825042640']
1124,9717068538,"['Индустрия Свет', 'Информационные технологии']","['5024242199', '4704112653']"
1125,7730208170,"['Angara SOC', 'MSS', 'Армекоблгаз', 'Газпром', 'Укргазпроект']","['3851003639', '7710868637', '7736050003', '9909140820']"
1126,2502027401,['PepsiCo'],[]
1127,2128702350,"['PROMSELHOZBANK', '\\u0418\\u0441\\u043a-\\u0427', '\\u0412\\u0422\\u041124', '\\u0420\\u043e\\u0441\\u0433\\u043e\\u0441\\u0441\\u0442\\u0440\\u0430\\u0445', '\\u0420\\u043e\\u0441\\u0433\\u043e\\u0441\\u0441\\u0442\\u0440\\u0430\\u0445', '\\u0420\\u0415\\u0421\\u041e \\u0413\\u0410']",['6449011425']
1128,7723585629,['VFS Global'],['3912016437']
1129,1650298523,"['Evraz', 'NKH', 'Taneco', 'Partners']","['6623000680', '2315014748', '9703175681']"
1130,5918839110,"['Yandex', 'Google', 'Mail.ru']",[]
1131,3801091245,"['ICO', 'iuec.ru']",[]
1132,7727419284,"['Rusofarm', 'Rusopharm']",['7727419284']
1133,7705517915,"['Prateo', 'Prateo SA']",[]
1134,7806381442,"['Rosatom', 'Lenenergo', '\\u041c\\u043e\\u0441\\u043a\\u043e\\u0432\\u0441\\u043a\\u0430\\u044f', 'ROSENERGOATOM', 'Mosenergo', '\\u0422\\u0413\\u041a-']","['7706413348', '7803002209', '7721632827', '7705035012']"
1135,6730066541,"['Oootakt', 'Hansa', 'Classen', 'Altai Eco Sort']","['1660057252', '5310013320']"
1136,2615012420,"['MKS', 'John Deere', 'Agromarket', 'KZP']","['7717052213', '6732008351', '4345024458']"
1137,7706763631,"['МТС', 'Parallel-Z Studios']",['7740000076']
1138,4027096561,['MZ35'],['4027096561']
1139,7839082409,"['Blue', '\\u0418\\u043d\\u0442\\u0435\\u0433\\u0440\\u0430\\u0446\\u0438\\u044f', '\\u0421\\u043e\\u0437\\u0434\\u0430\\u043d\\u0438\\u0435', '\\u0420\\u0430\\u0431\\u043e\\u0442\\u0430', '\\u0418\\u043d\\u0442\\u0435\\u0433\\u0440\\u0430\\u0446\\u0438\\u044f', '\\u0421\\u043e\\u0437\\u0434\\u0430\\u043d\\u0438\\u0435', '\\u0420\\u0430\\u0431\\u043e\\u0442\\u0430']",['2466036599']
1140,6150074556,"['Дельфин', 'Мегафон', 'Деловой Парад', 'EE']","['5834004097', '7812014560', '7715197171']"
1141,2346009900,['RU-CENTER'],[]
1142,7610057890,"['Мега', 'Фокс', 'Экспресс', 'Дикси', 'Твинц', 'Объед']","['7812014560', '9202003018', '5407193789', '7704249540', '7203167209', '7708619320']"
1143,5024094889,"['Автограф', 'Билайн', 'МТС', 'Ростелеком', 'Мегафон']","['1215094321', '6316047408', '7740000076', '7707049388', '7812014560']"
1144,4345066426,"['Doza Agro', 'Dozamix', 'Dozaagro']","['4345066426', '4345066426']"
1145,8603104702,"['Теле2', 'МТС', 'Мегафон', 'Билайн']","['9701188727', '7740000076', '7812014560', '6316047408']"
1146,5507240961,"['MilkOm', '\\u041c\\u043e\\u043b\\u0438\\u0441', 'Mahog']","['1834100340', '5505205305']"
1147,7816690721,"['TRACO', 'Mean Well', 'STMicroelectronics', 'Infineon Technologies']",[]
1148,1106021242,"['Yandex', 'Mail.ru', 'Google', 'Microsoft Outlook', 'Gmail']",[]
1149,7704819078,"['site-catalog__item-btn', '']",[]
1150,2245000523,"['MAMONT', 'Northern Grains', 'Itkul', 'Siberian lady', 'Siberian expanse', 'Fast Furious']","['1403002210', '2245000523']"
1151,5040112535,['OOO'],['5263038941']
1152,7839039675,['OOO Машиностроитель'],['4345210711']
1153,7725214531,['Algatrans'],['0800003339']
1154,5258051464,"['dle_root', 'dle_skin', 'dkbnn.ru']",[]
1155,7806328985,"['HACO', 'MMotors', 'GREENWOOD', '\\u0418\\u0441\\u043f\\u0430\\u043d\\u0438\\u044f', 'SAS', '\\u041f\\u043e\\u043b\\u044c\\u0448\\u0430']","['6027093204', '7814049431', '6232009237']"
1156,7801273644,"['Baltic Steel Corporation', 'OutoKumpu Stainless OY', 'ACERINOX', 'S.A.', 'SZ Acroni Jesenice', 'Uralhimmash', 'Kurganhimmasch']","['5047196566', '6664013880']"
1157,3510004872,"['EEEE Company', 'JSC Lukoil', 'Gazprom']",['7744001497']
1158,7813409970,['Megafon'],['7812014560']
1159,2115905070,"['eltec', 'socomec', 'oez', 'finder', 'abb', 'pc', 'se33', 'se2']","['7702640043', '3023009439', '7718806713', '4802024853', '2301066087', '2801244316']"
1160,7802152410,"['OOO', 'Indian Peroxide Ltd.', 'Hebei Xinyu Shenglong Import and Export Trade Co.', 'Chloran Chemical Production Company']",['5263038941']
1161,5027236700,"['ARTTEX', 'Yandex']",[]
1162,7719593962,"['SINTELLEKT', '\\u0413\\u0430\\u0437\\u043f\\u0440\\u043e\\u043c\\u043d\\u0435\\u0444\\u0442\\u044c', '\\u0413\\u0430\\u0437\\u043f\\u0440\\u043e\\u043c \\u0442\\u0440\\u0430\\u043d\\u0441\\u0433\\u0430\\u0437 \\u0423\\u0444\\u0430', '\\u0413\\u041a \\u00ab\\u041a\\u041e\\u0420\\u0422\\u0420\\u041e\\u00bb', '\\u0414\\u0418']",['7719593962']
1163,6633024909,"['Molzavodnp', 'LiveInternet', 'Mail.ru', 'Vkontakte', 'Ok.ru']","['7842349892', '5029149732']"
1164,4632020760,"['NT-Kursk', 'Avz', 'Mosagrogen', 'Ceva', 'Ask']","['5042113943', '5009002474', '9704025921']"
1165,6163157930,"['Gazprom', 'Honeywell', 'Sever Neft', 'Rosneft', 'Arktic SPG']","['7744001497', '7720710656', '7706107510']"
1166,900000116,"['Gazprom', 'KCHGaz']",['7744001497']
1167,7725772399,['DEMA Services'],[]
1168,5003102553,"['Rostekhnadzor', '\\u041c\\u043e\\u0441\\u043a\\u043e\\u0432\\u0441\\u043a\\u0430\\u044f', '\\u041c\\u043e\\u0441\\u044d\\u043d\\u0435\\u0440\\u0433\\u043e\\u0441\\u0431\\u044b\\u0442', '\\u041c\\u0438\\u043d\\u0438\\u0441\\u0442\\u0435\\u0440\\u0441\\u0442\\u0432\\u043e \\u044d\\u043d\\u0435\\u0440\\u0433\\u0435\\u0442\\u0438\\u043a\\u0438', '\\u0424\\u0435']",[]
1169,5239011226,"['Apteka Nakhova', 'MasterCard', 'Visa', 'MIR', 'Аптека', 'Гипермаркет', '64']","['9909300907', '3666085845', '7744002363', '2314002683', '4345212363', '7733432029']"
1170,2411011517,['Neftekom'],['7415093439']
1171,6670010728,"['Claas', 'AMAZONE', 'SITREX', 'SANOVITA', 'Roc']","['5036068160', '9717015712', '7708349419']"
1172,3848001367,"['Альфа-БANK', 'Дельта-Бизнес-Система', 'Юникомс']","['7728168971', '9701032631']"
1173,5257172956,"['Google Inc.', 'Microsoft Corporation', 'Apple Inc.', 'Amazon.com', 'Inc.']",['9909014670']
1174,6663071279,['ZMT'],['1831079259']
1175,3831004480,"['', '']",[]
1176,7706444579,"['1C', '1С Fitzpatrick', '1C-Soft', 'Yandex', 'Google', 'Microsoft']",['7707222931']
1177,5228002156,"['Yandex', 'Google']",[]
1178,4719025611,"['Graphic Services', 'Tooling', 'Digital Services', 'Consultancy', 'Hand in Hand', 'Japris Finishing']","['7733013395', '623011169170']"
1179,5032195471,['Nice'],[]
1180,2517001325,"['drom.ru', 'vl.ru', 'kino.vl.ru', 'farpost.ru', 'newsvl.ru']","['7725722662', '2539057836']"
1181,6315619589,"['Apteka Napobedy', 'MasterCard', 'Visa', 'MIR']","['9909300907', '3666085845', '7744002363']"
1182,9701106354,"['Lukoil', 'Taneco', 'EN Oil Drill']",['7425002857']
1183,5005051671,"['MZVA', '\\u0411\\u0435\\u043b\\u0442', '\\u042d\\u043d\\u0435\\u0440\\u0433\\u043e\\u043a\\u043e\\u043c\\u043f\\u043b\\u0435', 'GK INSTALL']","['7709447610', '6732208801']"
1184,5403222566,"['Elax', 'HR', 'ST', 'HS', 'VE', 'EL', 'Egida\\_pro', 'vk.com', 'YouTube', 'old.eg']","['5256207236', '7722024564', '7714030483', '7724921425', '9705126016']"
1185,7723597631,"['Vinophil', 'Park Carte Blanche', 'Joven Jordan', 'Château des Trois Tours', 'Cantina della Torre']",[]
1186,7704620885,"['Gazprom', 'Lukoil', 'Sibneft', 'Schlumberger', 'Rosneft', 'BP', 'Gazprom Neft']","['7744001497', '7425002857', '8904005920', '9909047179', '7706107510', '5024167569', '0266048970']"
1187,3663099053,"['Sirius Logic', 'Yandex', 'Swfobject', 'Yandex Metrika']",[]
1188,7725330337,"['Projecttrade', 'Medela', 'Hamilton Medical', 'CIC']",['7728553652']
1189,7804596040,['Nordik2017'],[]
1190,7710748347,"['Abbyy', 'Answermodules', 'Apple', 'Bimeyster', 'Celonis', 'Creatio']","['7707767220', '7728424713']"
1191,6155069662,"['Yandex', 'Google', 'Mail.ru', 'Vkontakte', 'Microsoft']",['7842349892']
1192,5321170596,"['T-Mobile', 'MTS', 'MegaFon', 'Beeline', 'MTS', 'Vodafone', 'Baker & McKenzie']","['7814803578', '7740000076', '7812014560', '7740000076']"
1193,5502049009,"['TE Connectivity', 'Südkabel', 'Pfisterer', 'Prysmian Group', 'Taihan', 'Schneider Electric', 'Tele-Fonika', 'Nexans', 'LS Cable & System']",['7703410765']
1194,7702614540,"['Yandex', 'Google', 'Microsoft', 'Apple', 'Mail.ru']",['7707767220']
1195,6376027773,"['Reg.ru', 'Reg.ru', 'Reg.ru', 'Reg.ru', 'Reg.ru']","['6312068502', '6312068502', '6312068502', '6312068502', '6312068502']"
1196,7725616015,"['Alfa Engineering', 'Alfa Engineering']",[]
1197,7731401096,['Jino_ru'],[]
1198,6730000614,"['OOO', 'GREYMedia']","['5263038941', '6732131764']"
1199,2538092524,"['RZD', 'Express_primorye']",['6164295724']
1200,917012511,"['Yandex', 'Google', 'Mail.ru']",[]
1201,7813648898,"['REG.RU', '2domains.ru']",['6312068502']
1202,6321303978,"['Yandex', 'Twitter', 'Google', 'Mail.ru', 'Microsoft']",[]
1203,7807365147,['Ecopolis'],[]
1204,6155042861,"['Zschimmer & Schwarz', 'Zschimmer & Schwarz AG', 'Zschimmer & Schwarz-Gruppe']",[]
1205,7710955921,"['Adobe', 'WB\\_Gallery', 'WordPress', 'Gallery', 'WB\\_Element', 'jQuery', 'Google', 'W3C']","['250203357691', '7705139075']"
1206,7728332597,"['Reg.ru', 'Reg.ru', 'Reg.ru', 'Reg.ru', 'Reg.ru']","['6312068502', '6312068502', '6312068502', '6312068502', '6312068502']"
1207,7727185460,"['DSM', 'Lallemand', 'Bluemacaw', 'Indogulf', 'Cargill', 'ZMC', 'Kingdomway', 'Novexx', 'Obeck', 'Itajoy']","['1650206593', '2366045208']"
1208,2347024435,"['Yug', 'Saturn', 'Yunona', 'Stoev', 'SSK', 'SKS', 'Sisnatural', 'Pishevik', 'Kubanochka', 'Europrom', 'Grand', 'Dav prod', 'Avshar', 'Rus']","['8601023568', '7610052644', '1656120568', '9203003966', '6367047389', '3666268983', '7743309056', '0550002925', '2615015936', '7717580421', '1101166477', '6122010617', '2460066195']"
1209,5610225580,"['Yandex Market', 'Google Play Market', 'AppStore']",[]
1210,5009110543,"['Agriver Fresh', 'Agriver Agriculture LTD']",['5009110543']
1211,7722789186,"['Yandex', 'Webnames.ru']",[]
1212,7709364346,"['ofd', 'Филиппс']","['7704358518', '940300267301']"
1213,5263093861,"['SABIC', '\\u041e\\u0410\\u041e', '\\u0417\\u0410\\u041e', 'BAYER', 'EVON']","['234301654827', '7704017596', '7729527750']"
1214,5446110218,['Rosagro'],['7704221591']
1215,5902881028,"['Еее <абв>', 'Еее <где-то>', 'Еее <имя>', 'Япония', 'Microsoft', 'Google', 'Apple']","['5410155550', '7707767220']"
1216,6439071143,"['Yandex-Mail', 'Google Drive']",[]
1217,5003064548,"['AGG', 'Borri', '\\u0421\\u043f\\u0435\\u0446\\u042d\\u043d\\u0435\\u0440\\u0433\\u043e\\u0422\\u0440\\u0435\\u0439\\u0434']","['5032307192', '6685215830']"
1218,6311013028,"['', '', '', '']",[]
1219,3665005646,"['\\u0410\\u041e', 'the bakery', 'the cake shop']",[]
1220,3663099896,"['Teboil', 'TATNEFT', 'TANECO', 'Gazpromneft', 'G-Energy', 'SAKURA', 'SAMPIYON', 'MANN-FILTER', 'WIX', 'GreenCool', 'Hengst']","['1644003838', '8905000428', '0700010685', '3526030067', '9725141140']"
1221,6323094381,"['Cyrillic Company name', 'Nestle', 'Japanese Company']",['7705739450']
1222,7701978030,"['Chameleon', 'IBABOND', 'IBATOUCH', 'IBAGLAZE']",[]
1223,5408172453,"['Sberbank', 'VTB', 'Промсвязьбанк', 'Газпромбанк', 'Татфондбанк', 'Белгосстрахбанк', 'Сбербанк Двенадцать', 'Альфа-Банк']","['7707083893', '7702070139', '7744000912', '7744001497', '1653016914', '7728168971']"
1224,6726025207,"['POLYKRAFT', '\\u041f\\u0440\\u043e\\u043c\\u044b\\u0448\\u043b\\u0435', '\\u042d\\u041d\\u0415\\u0420\\u0413\\u0415\\u0422\\u0418\\u0427\\u0415']",[]
1225,4632070176,"['RD-Servis', 'RD-Servis']","['0274942042', '0274942042']"
1226,8602021517,"['Татнефть', 'Газпром', 'Лукоil', 'Shell']","['1644003838', '7736050003', '7425002857', '7727486298']"
1227,7733860722,['Trans Ray'],['7726482477']
1228,2440000020,"['Yandex', 'Google']",[]
1229,7709210875,['AO'],['7736035485']
1230,5720004960,"['ZaschitaInformatsii', 'Info-City']","['7806374170', '1435005800']"
1231,5914024356,"['Parallels', 'Parallels Server', 'Parallels Container']",['6686145424']
1232,6164293830,['Yandex'],[]
1233,5044093227,['Solstek'],['5044093227']
1234,7728639290,"['Peligrin Maten', 'Пелигрин', 'Peligrin', 'Dobrusha', 'Belle Epoque', 'Gentlepets', 'GK Peligrin', 'Mamapati Lektorij']","['7728639290', '7728639290', '7728639290', '6731051273']"
1235,234005653,"['Armada', '\\u0422\\u043e\\u043f\\u043b\\u0438\\u0432\\u043d\\u0430\\u044f', '\\u041a\\u043e\\u043c\\u043f\\u0430\\u043d\\u0438\\u044f', '\\u0410\\u0440\\u043c\\u0430\\u0434\\u0430']",['7724671905']
1236,6626017393,"['CULT', 'ZIS', '\\u041e\\u041e\\u041e АВТО']","['2721130306', '2127332219']"
1237,278139421,"['Zavod Satellit', 'DarkDesignGroup']",['0278139421']
1238,7719489979,"['Alpha-Stroi', 'Inbox.ru']",[]
1239,7701595214,"['Yandex', 'Google', 'Microsoft', 'Apple', 'Oracle', 'Amazon', 'Facebook', 'IBM']","['7707767220', '5037000077', '5027290962', '7705041866']"
1240,7718016680,"['Yandex', 'Google Russia', 'Mail.ru', 'Microsoft', 'Google', 'Avito', 'Google Maps']",['9710090492']
1241,7839354148,['TCC-SPB'],[]
1242,6670133173,['Yandex'],[]
1243,7730118512,['Aerocity-2000'],[]
1244,1326175390,"['efko.ru', 'nmgk.ru']",['3122006171']
1245,2801258213,"['SEGroup', 'Sinopec', 'KBR', 'PTTEP', 'HSBC', 'TR', 'Ekson', 'Chevron', 'Marathon', 'PTT', 'CME', 'Koch', 'BASF', 'LyondellBasell', 'Shell', 'BP', 'ExxonMobil', 'SABIC', 'INEOS', 'Covestro']","['0721019946', '2210002375', '1655166697', '7722621360', '7743301667', '2352046882', '7719215375', '0219010320', '7706800837', '7727486298', '5024167569', '234301654827', '7706769986']"
1246,5027187066,"['Shoppers', 'C.O.I.S.', 'WebMail', 'CX', 'HFM', 'S.P.S.', 'Cris', 'Cris Assistance', 'Cris Cons', 'Docs']","['7721057310', '5403040647', '7710390358', '7814048413']"
1247,2455036413,"['Doublevita', '\\u0417\\u043e\\u043b\\u043e\\u0442\\u0430\\u044f']",[]
1248,5007097230,['Salatery'],[]
1249,9729284854,"['Mars', 'Unilever', 'Cargill', 'MacCoffee', '\\u041c\\u0430\\u0441\\u043b\\u0435\\u043d\\u0438', 'Ham\\u00e9']","['7303026811', '7708122305']"
1250,7202100988,"['AG Group', 'Pozh.aggroup.ru', 'Pospelov Digital', 'Tümen', 'Harjkovskaja', 'Pospelov']","['7706011399', '5036068883']"
1251,5262113219,"['Johnson-Johnson', 'DePuy', 'DePuy-Mitek', 'Synthes', 'Mathys', 'Double-Medical', 'Medtronic', 'BBraun', 'Aesculap', 'MST', 'konmet', 'Codman', 'Ethicon', 'Molnlycke']","['7801448742', '3312000210', '7703171563']"
1252,4217088174,['eee ефремов'],[]
1253,7707245576,"['Russian Standard Bank', 'Imperial Private Banking', 'Russian Standard Insurance', 'Russian Standard Credit Bureau', 'Roust Corporation']",[]
1254,7710549341,"['Yachting.su', 'bitrix', 'calltouch.ru']",[]
1255,3123170167,"['METALLINVESTBANK', 'Anonymous', 'Transneft', '24 Bank', 'Sberbank', 'Gazprombank']","['7709138570', '7706061801', '7703400647', '7707083893', '7744001497']"
1256,7728272789,['Interfertel'],[]
1257,5528201579,['AO'],['7736035485']
1258,7707444772,"['Читатель', 'Читателька']",['9724170268']
1259,4202023632,['Yandex'],[]
1260,7714130583,"['Kosmetologicheskiy Kabinet Leny Leninoy', 'Kupi Slon', 'Kroshka Kartoshka', 'Boft', 'Zhuy Kolduy', 'Organic Shop']","['7811467656', '7713486869', '7839492042']"
1261,5032073191,"['Rambler', 'Mail.ru', 'OOO РИА Новости']","['7725243282', '5507209915']"
1262,7725719525,"['OOO', '\\u041e\\u041e\\u041e']",['5263038941']
1263,1435343333,['Reg.ru'],['6312068502']
1264,7816180470,['Europartner'],[]
1265,5611078338,['BRASSCO'],[]
1266,9102182532,"['Zavod Massiv', 'HESS AAC SYSTEMS', '\\u041c\\u0430\\u0441\\u0441\\u0438\\u0432\\u044a']",['3801046700']
1267,7810015840,"['Teres-Service', 'Ille Hotel', 'Protissue']",[]
1268,3507009503,"['Yandex', 'Google']",[]
1269,7203386698,"['rusacticstroy.ru', 'Reg.ru']",['6312068502']
1270,7728715166,"['Telfer-M', 'Telfer-M', 'Telfer-M', 'Telfer-M', 'Telfer-M', 'Telfer-M', 'Telfer-M', 'Telfer-M', 'Telfer-M']","['7702555246', '7702555246', '7702555246', '7702555246', '7702555246', '7702555246', '7702555246', '7702555246', '7702555246']"
1271,3528148522,"['Tat35', 'Partner 1', 'Partner 2', 'Partner 3', 'Partner 4', 'Partner 5', 'Partner 6', 'Partner 7', 'Partner 8', 'Partner 9']","['1645011479', '5402557217', '5904086297', '7024012544', '7453354667', '7804155046', '6315548296', '1628005034', '6319071039', '6317048355']"
1272,5018186972,"['pena-delux.ru', 'KOLT', 'REFIT', 'SUPER СЕДМИЦАДМИН']","['7724331673', '7801117518']"
1273,9731054921,"['Rus-Energy-Group', 'Rus-Energy-Group', 'Rus-Energy-Group']",[]
1274,5405230467,"['Yandex', 'bxDynamic']",[]
1275,7743345801,['Reg.ru'],['6312068502']
1276,7703353740,"['Resource Group', 'VK', 'Telegram', 'YouTube']","['0400014449', '3443152304']"
1277,5404503834,[''],[]
1278,7720354091,"['Yandex', 'Google', 'Microsoft', 'Apple']",['7707767220']
1279,4632092010,"['Nadejda', 'Nadia Foundation', 'Three Ees']",[]
1280,7707601778,['Vortex Clinical Services'],[]
1281,8602201809,['Tendence'],[]
1282,6612019640,"['Google', 'Microsoft', 'Apple', 'Facebook', 'Amazon']","['7707767220', '5027290962']"
1283,7715692056,"['Yandex', 'Mail.ru', 'Google', 'Oooyala']",[]
1284,7801101451,"['HZPC', 'HZPC', 'HZPC Sadokas']",[]
1285,2308238948,['Conmet'],[]
1286,5408001306,"['Akademshina', 'Triangle', 'Hilo', 'Annaite', 'Cordiant', 'Kormoran', 'Michelin', 'Yokohama', 'Zavod Triangle']","['5408001306', '2331007836', '9718220418', '6826007226', '5047065059']"
1287,6671195711,"['Fonbet', 'Sogaz', 'Tinkoff', 'Privetmir', 'Rostelecom', 'Lada', 'Yandex-plus', 'Azgaz', 'Haier', 'Avtor', 'Vk', 'Avtoradio']","['7703529560', '7736035485', '7710140679', '2506011427', '1834051678', '5401999276', '561411489014', '6911028731', '0400014449', '1841070047']"
1288,7802321259,"['Gazprom', 'Transas', 'Capital', 'Petrovich', 'Setl', 'Lemminkainen', 'Etalon']","['7744001497', '7204155132', '7816086848', '5751065723', '7810051736', '7814116230']"
1289,6166037197,"['Amada', '\\u0417\\u0430\\u0432\\u043e\\u0434 \\u041a\\u041e\\u041d\\u041e\\u0420\\u0414', '\\u0421\\u0438\\u0442', 'TRUMPF']","['7708503798', '7717669285']"
1290,7449096910,['Mottexs'],[]
1291,7816124645,"['Metallokonstrukczij', '\\u041f\\u0440\\u043e\\u0438\\u0437\\u0432\\u043e', '\\u041d\\u0435\\u0444\\u0442\\u0435\\u0433\\u0430', '\\u041c\\u0435\\u0442\\u0430\\u043b\\u043b\\u043e\\u043e', '']",[]
1292,9717081987,"['REG.RU', '2domains.ru']",['6312068502']
1293,7705692378,"['BMT Medical Technology', 'MMM Group']",[]
1294,7701339806,['Hlad'],['4345000312']
1295,4027067850,"['Sinopec', 'CNPC', 'Saipem']",[]
1296,6446008270,['agros64.ru'],[]
1297,7722113239,"['Salrus', 'Saphir', 'Tarrago']","['7722113239', '9726026485']"
1298,7840517319,"['Almaz', '\\u0410\\u043b\\u043c\\u0430\\u0437']",['1435138944']
1299,7705721283,"['PayOnline', 'NetPay', 'aQsi', 'Orangedata']",[]
1300,6727023530,['EMF-TECH'],[]
1301,7704878884,"['SOHO GRAND HOTEL', '\\u0420\\u0435\\u0441\\u0442\\u043e\\u0440\\u0430\\u043d', '\\u041a\\u0443\\u0445\\u043d\\u044f', '\\u0422\\u0440\\u0435\\u043d\\u0430\\u0436\\u0435\\u0440\\u043d\\u044b\\u0439', '\\u041c\\u0430\\u0441\\u0441\\u0430\\u0436', '\\u0411\\u0430\\u043d\\u043a']",[]
1302,2112390754,['Morgaushskaya'],['2112390754']
1303,7801478320,"['МТС', 'Beeline']",['7740000076']
1304,7720418524,"['Yandex', 'Google', 'Mail.ru', 'Microsoft']",[]
1305,7715751640,"['Brise', 'Lintec', 'Linnhoff & Henne', 'G&Z', 'Weycor', 'Rubble Master', 'SBM', 'FORM IMPIANTI', 'HAARUP', 'EUROMECC']","['6659180099', '5402118611']"
1306,7839075360,['Yandex'],[]
1307,6452112060,"['Yandex', 'Google Analytics', 'Mail.Ru']",[]
1308,1835077598,"['MAN', 'Neoplan', 'Topused']","['8601073745', '4826055804']"
1309,9725025827,"['Skolkovo', 'mail.ru', 'Yandex', 'GetBlogger']","['9731072230', '7709975183']"
1310,7721656610,"['Fenom', 'FENOM']","['5032376580', '5032376580']"
1311,6315637210,"['Apteka na Kosareva', 'MasterCard', 'Visa', 'MIR', 'g. ПочтаРу', '\\u0443.\\u043b. Авиакомиссия']","['7733060677', '9909300907', '3666085845', '7744002363']"
1312,7805628009,"['SABIC', '3M', 'Eval', 'Severstal', 'Kamaz', 'ARGO Lis-Polihim']","['234301654827', '6318229643', '2227000087', '3528000597', '1650032058', '7805628009']"
1313,6671131443,"['URALO-SIBIRSKAIA PROMYSHLENNAIA GRUPPA', 'USPG', 'JOTUN', 'HEMPEL', 'INTERNATIONAL', '\\u0423\\u043d\\u0438\\u043f\\u043e\\u043b', 'CEMENTNIKI']","['6671131443', '301711747047', '7726044258']"
1314,5504122776,"['4pda.ru', 'vk.com', 'ok.ru', 't.me', 'omkc_ru', 'omkcBillingBot']","['5029149732', '7735538461']"
1315,6662013933,['EAT-Gas'],[]
1316,7713769923,"['DoorHan', 'Hormann']","['6330027650', '9710105950']"
1317,4719018318,['eee еапа'],[]
1318,7733726614,"['Bosch', 'NGK', 'Delphi', 'Valeo', 'Denso', 'ACDelco', 'Wagner', 'Fram', 'Standard Motor Products', 'Holstein Parts', 'MANN+HUMMEL', 'Sogefi', 'Federal-Mogul', 'LuK']","['081400014321', '7707017509', '5036090350', '7743690702', '7731261321', '7715651116', '7743590440', '7708004767']"
1319,1322122051,"['Magma-TD', 'Kompozit-TD']","['6670255615', '6685103943']"
1320,1650348196,"['OOO', '\\u0412\\u0418\\u041a\\u0418\\u041d\\u0413', '\\u0412\\u0438\\u0442\\u0435\\u0431\\u0441\\u043a\\u0438', 'HIGER']","['5263038941', '732812978204']"
1321,7804062433,"['Nornikel', 'Polaroid', 'Gazprom', 'Lukoil', 'Bashneft', 'Rosneft']","['2457063268', '7736324536', '7744001497', '7425002857', '0277106840', '7706107510']"
1322,5410043430,"['Property Management', 'Housing']",['9909240380']
1323,3665064514,"['Россия-1', 'Ростелеком', 'Таткомпьютер', 'Сбербанк']","['7217003842', '7707049388', '7707083893']"
1324,7842413481,"['FIATA', 'Инкотермс']","['6450937228', '7452150808']"
1325,7805362341,"['Astel', 'Lukoil', 'Enka', 'Salini Impregilo', 'CA Astaldi-IC Icta WHSD Insaat']","['7707629357', '7425002857', '7702190316', '9909421450']"
1326,1909051452,"['Yandex', 'Google']",[]
1327,3902068450,"['GS Group', 'GS Nanotech', 'GS Nanotech Lab', 'GS LED', 'GS Tech', 'GS Labs']",[]
1328,5252034092,"['Zavodkot', 'EAC', 'imag', 'jzz7', 'Remove-bg', 'bmp', 'roskach']","['3604019190', '9717038332', '5010049798', '0323343372', '503228106684']"
1329,7022014560,"['Tomskneft', '\\u0420\\u041d- Oil', '\\u0412\\u0421\\u041d\\u041a', '\\u0411\\u043e\\u0440\\u0438\\u0441\\u0444\\u0435\\u043d']",['7022000310']
1330,6163095955,"['LUKOIL', 'LUKOIL Group', 'LUKOIL Global', 'LUKOIL Upstream']",['7425002857']
1331,7729477690,['GeoSolutions'],[]
1332,7721809760,['argo-promo.ru'],[]
1333,7810654928,"['Masculan', 'Mama Test']",[]
1334,6316139970,['Rosneftegazmontazh'],[]
1335,2221005321,['Joomla'],[]
1336,5243010680,['Технология'],['1828007328']
1337,7811524720,"['Spar', 'Vimm', 'Lenta', 'Netto', 'Karavay', 'Kruoka', 'Agrana', 'Polushka', 'Zvezdniy']","['7709574093', '7709799668', '7814148471', '2223637206', '3801008303', '5050040270', '5032339726']"
1338,6325027630,"['REG.RU', '2domains.ru']",['6312068502']
1339,7708216779,"['MasterStoy', '\\u0412\\u0435\\u0442\\u043e\\u043d\\u0438\\u0442', '\\u041c\\u043e\\u0439-...\\u0440\\u0443', '\\u0418\\u0432\\u0441\\u0438\\u043b']",[]
1340,7702462834,"['Web-Crazy', 'Vkontakte', 'Ok.ru', 'YouTube']","['7842349892', '5029149732']"
1341,8603137962,"['Yandex', 'WordPress']",[]
1342,7707284367,"['Yandex', 'Google']",[]
1343,7717551149,"['HiGlance Laboratories', '\\u0425\\u0430\\u0439\\u0433\\u043b\\u0430\\u043d\\u0441', '\\u041b\\u0430\\u0431\\u043e\\u0440\\u0430\\u0442\\u043e\\u0440\\u0438\\u0437', '\\u041f\\u0432\\u0442.', '\\u041b\\u0442\\u0434.']",[]
1344,7722570620,['CSDEV'],[]
1345,277928462,"['Rosneft', 'Bashneft', 'Lukoil', 'Ritek', 'RusOil', 'Komi']","['7706107510', '0277106840', '7425002857', '6317130144', '7447294106', '1101205461']"
